crown_id,confidence,Plot_ID,kmlgeometry
186,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-92.8355917563313,3284956.10413704 -90.9653473964427,3284955.96892874 -90.9735643579625,3284955.01640391 -90.8819302462507,3284953.58671986 -90.8891200751532,3284952.75326064 -91.0012965869391,3284951.80163262 -91.1093646340887,3284951.32626702 -91.4253518403857,3284950.85269503 -92.1530688674538,3284950.85897273 -93.0887050467427,3284950.86704413 -94.7520582588622,3284950.88139347 -95.1668693997199,3284951.00404645 -95.9975188265089,3284951.13028684 -96.4082212396897,3284951.72920228 -96.8168692431645,3284952.56624895 -96.8076246100827,3284953.63783939 -96.2806366237928,3284954.46681433 -94.3990932875895,3284955.64132711 -92.8355917563313,3284956.10413704</coordinates></LinearRing></outerBoundaryIs></Polygon>"
47,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-89.2021438352531,3284955.47742074 -88.2603455010685,3284956.18374327 -87.7405478758155,3284956.17925937 -86.2881957414211,3284955.80950777 -86.0802766853012,3284955.80771424 -85.9855607604259,3284954.73522706 -85.9906960943481,3284954.13989905 -85.9989126268774,3284953.18737423 -86.3148995627416,3284952.7138021 -86.8418868724257,3284951.88482672 -87.5757663197583,3284951.17671051 -88.4105241644429,3284950.82668793 -88.6174162196112,3284950.9475471 -89.6559848542674,3284951.0755806 -90.3795934144291,3284951.55812059 -90.7923503382481,3284951.91890461 -90.991025393887,3284952.99228865 -90.9889711548458,3284953.23041986 -90.6637399828178,3284954.77558229 -89.2021438352531,3284955.47742074</coordinates></LinearRing></outerBoundaryIs></Polygon>"
279,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-62.3282175648492,3284961.31842631 -60.6679464324843,3284960.94688495 -60.4641346746357,3284960.4688295 -60.3714699542033,3284959.15821139 -60.3755771379219,3284958.681949 -61.3194270376116,3284957.73749297 -61.740399103146,3284957.14575111 -62.1634248391492,3284956.31587808 -62.7933428671095,3284955.60686375 -63.421207319072,3284955.13598065 -63.9389512976632,3284955.37859461 -64.8704796647071,3284955.86292605 -65.4880757025676,3284956.58269906 -66.8323613597895,3284957.42781376 -67.0392535099527,3284957.54867253 -67.131917473278,3284958.85929071 -66.8149046653998,3284959.45192895 -65.7681217972422,3284960.27642235 -64.2015417176881,3284961.09643304 -62.3282175648492,3284961.31842631</coordinates></LinearRing></outerBoundaryIs></Polygon>"
184,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-61.2514056693763,3284953.56930051 -59.8021328004543,3284952.84235558 -59.8041863755207,3284952.60422439 -59.8041863755207,3284952.60422439 -59.500521993963,3284951.64901006 -59.8154810357955,3284951.29450282 -60.3363056448288,3284951.17991982 -60.5442247742321,3284951.18171287 -61.0681297978736,3284950.70993311 -62.2116850591265,3284950.71979498 -62.9342679430847,3284951.32139877 -62.9291338411276,3284951.91672675 -62.6141747154179,3284952.27123391 -61.9852833328769,3284952.86118266 -61.2514056693763,3284953.56930051</coordinates></LinearRing></outerBoundaryIs></Polygon>"
273,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-83.2048972185003,3284927.56226463 -82.0685286353109,3284926.71894149 -81.9666228662245,3284926.47991358 -81.6588515067706,3284926.00096105 -81.6629595465492,3284925.52469866 -81.7741084308363,3284924.69213619 -81.8821762952721,3284924.21677052 -82.4112185506383,3284923.14966374 -82.5172324173036,3284922.91242926 -83.2459782729857,3284922.79964074 -83.7657774421386,3284922.80412439 -84.5974561143667,3284922.81129828 -85.1141741488827,3284923.17297878 -85.3190126658883,3284923.53196907 -86.1435018882039,3284924.37260226 -86.1383666022448,3284924.96793025 -86.1332313154126,3284925.56325824 -86.1239877970656,3284926.63484862 -85.9150411445298,3284926.75212071 -85.0782275285455,3284927.3402747 -83.2048972185003,3284927.56226463</coordinates></LinearRing></outerBoundaryIs></Polygon>"
233,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-103.351732653624,3284942.26314859 -103.157167517231,3284940.71350191 -103.37227758579,3284939.88183652 -103.793252560194,3284939.29009618 -103.79427981074,3284939.17103058 -104.420092446031,3284938.93828092 -105.046932373312,3284938.5864657 -105.57083991362,3284938.11468797 -106.299585070345,3284938.00190096 -106.816301714978,3284938.36358251 -107.123044372071,3284938.96160139 -107.53169209871,3284939.79864844 -108.045326731401,3284940.51752687 -108.038135656971,3284941.3509861 -107.200294588751,3284942.05820406 -105.326966159628,3284942.28019023 -103.351732653624,3284942.26314859</coordinates></LinearRing></outerBoundaryIs></Polygon>"
478,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-100.884435803164,3284939.02685152 -100.470651484036,3284938.78513274 -100.367719009402,3284938.66517025 -99.9600979203242,3284937.70905787 -99.9703700100654,3284936.51840184 -99.9775604709284,3284935.68494263 -100.19575201266,3284934.49608038 -100.509685628931,3284934.26063985 -101.340336260269,3284934.38688061 -102.583744086791,3284934.87390587 -103.099433753814,3284935.35465285 -103.510136411118,3284935.95356853 -104.229636396223,3284936.91237181 -104.318187269848,3284938.69925279 -103.067589246086,3284939.04568654 -100.884435803164,3284939.02685152</coordinates></LinearRing></outerBoundaryIs></Polygon>"
4,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-67.4091273918748,3284974.93673319 -65.8548715090728,3284974.32795639 -65.8630863883882,3284973.37543158 -66.0761394188739,3284972.78189673 -66.1862599612214,3284972.0683997 -66.5042992719682,3284971.35669584 -66.8315804417944,3284969.57340157 -67.0477141984738,3284968.62266994 -67.3657536542742,3284967.9109661 -67.9936176402844,3284967.44008326 -69.3481707255705,3284967.0945423 -70.1788191738888,3284967.22078081 -70.691427899932,3284968.05872312 -70.7840912954416,3284969.36934137 -70.7686876321677,3284971.1553254 -70.3405272226082,3284972.58052614 -69.0806920767063,3284973.99855399 -67.4091273918748,3284974.93673319</coordinates></LinearRing></outerBoundaryIs></Polygon>"
224,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-68.3445623386069,3284914.6931272 -67.204083935474,3284914.32606802 -67.1021777280839,3284914.08704026 -66.4897135442588,3284912.77193931 -66.083115404821,3284911.69676271 -65.9801823108573,3284911.57680055 -65.785611300671,3284910.02715473 -65.9955848731915,3284909.79081668 -66.6193445760291,3284909.79619608 -67.3470642303,3284909.8024721 -68.2827037873794,3284909.81054132 -69.8400492967339,3284910.0621214 -70.4627821052563,3284910.18656661 -71.0814073357033,3284910.78727423 -71.7031131936819,3284911.0307851 -72.0078047010466,3284911.86693411 -72.0026701906463,3284912.46226207 -71.9975356794312,3284913.05759004 -71.6784676215611,3284913.88835933 -70.3208274318604,3284914.59109694 -68.3445623386069,3284914.6931272</coordinates></LinearRing></outerBoundaryIs></Polygon>"
298,High,OSBS_038,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-66.9343049684539,3284909.44168902 -64.6564273883123,3284908.35037433 -64.6656687889481,3284907.27878401 -64.6708028992289,3284906.68345605 -64.8838569780928,3284906.08992121 -65.6167110299575,3284905.50086915 -66.4545519931125,3284904.79364811 -67.2862319709966,3284904.80082068 -68.1168850907707,3284904.9270589 -68.9454844602151,3284905.29142836 -70.0839099888108,3284905.89661888 -71.0103078741813,3284906.97627866 -71.6258525709854,3284907.93418307 -71.9295172808343,3284908.88939766 -71.615583604842,3284909.124839 -70.4638089901418,3284910.06750102 -69.0093965742853,3284909.93588304 -66.9343049684539,3284909.44168902</coordinates></LinearRing></outerBoundaryIs></Polygon>"
