crown_id,confidence,Plot_ID,kmlgeometry
240,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>89.1668459580396,3285261.96971137 89.5115620304714,3285261.24323433 89.9312901694793,3285261.07885127 90.7005619097035,3285260.75068732 90.6978033920168,3285260.42914669 90.6248602982378,3285260.10820819 90.2711788955494,3285259.78967816 90.0578666288056,3285259.4699439 89.7048748249654,3285259.23179904 89.2810087844264,3285258.91387117 88.930775512883,3285258.99726696 88.4394834370469,3285259.00148188 87.7383272636216,3285259.08788837 87.3172197736567,3285259.0915012 86.9697451426182,3285259.49643768 86.9030088465661,3285259.89896561 87.1218384376843,3285260.86178107 87.5477734278538,3285261.42086433 88.2537569829146,3285261.89715391 89.1668459580396,3285261.96971137</coordinates></LinearRing></outerBoundaryIs></Polygon>"
581,Medium,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>116.839557195432,3285264.06367665 117.114090414485,3285263.33780245 117.108574892336,3285262.69472123 117.032874813827,3285262.05224196 116.96200081415,3285261.97245876 116.681262579048,3285261.97486657 116.470708901645,3285261.97667244 116.119786105875,3285261.97968223 115.768863312318,3285261.98269203 115.34844540956,3285262.06668896 114.859221868101,3285262.31205817 114.862669149647,3285262.71398394 114.942506088933,3285263.83877412 115.437245184323,3285264.23648613 116.839557195432,3285264.06367665</coordinates></LinearRing></outerBoundaryIs></Polygon>"
50,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>119.351033506857,3285262.27353321 120.118237701128,3285261.70421584 120.115480027976,3285261.38267523 120.180149247346,3285260.73899208 120.166360897478,3285259.13128903 120.166360897478,3285259.13128903 120.091350397852,3285258.56919489 119.805786140263,3285258.00890656 119.524358385883,3285257.93092915 119.103250882938,3285257.93454078 118.61264822376,3285258.01913952 117.910802388564,3285258.02515897 117.13877197,3285258.03178041 116.649548212939,3285258.27714954 116.30414086103,3285258.92324054 116.097723805578,3285259.40735733 116.100481592293,3285259.72889794 116.10186048568,3285259.88966825 116.388803777809,3285260.61072679 116.532620132668,3285261.01144865 117.239291854086,3285261.56812518 118.367760282359,3285262.20157524 119.351033506857,3285262.27353321</coordinates></LinearRing></outerBoundaryIs></Polygon>"
406,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>122.263625353633,3285258.14860941 123.101703962544,3285257.6590755 123.099635774968,3285257.41792005 123.092052421765,3285256.53368337 122.593866286392,3285255.73404527 122.168622290483,3285255.25534587 121.605077271932,3285255.01900578 120.905299486534,3285255.26618049 120.484881298733,3285255.35017722 120.137405382935,3285255.75511263 119.929609263141,3285256.07845904 119.93443519139,3285256.64115511 119.939950538857,3285257.28423632 120.085145638906,3285257.84572852 120.931497117504,3285258.32081627 122.263625353633,3285258.14860941</coordinates></LinearRing></outerBoundaryIs></Polygon>"
435,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>110.659180214687,3285263.63433943 112.975959814619,3285263.69485905 112.971822993946,3285263.21254812 113.037181258202,3285262.64925007 113.174103028374,3285262.24612034 113.100471126207,3285261.84479655 113.027528687438,3285261.52385792 113.021323464985,3285260.80039154 113.01787611976,3285260.39846577 112.947691551351,3285260.39906775 112.452952199965,3285260.00135584 111.81784366502,3285259.60484792 111.322414756985,3285259.12675091 110.338451692602,3285258.97440848 109.289819983707,3285259.46574937 109.151519320032,3285259.70810883 108.662985302159,3285260.03386347 108.245325382682,3285260.43940128 107.758859940979,3285261.00631143 107.768513039802,3285262.13170359 108.551575220481,3285263.41124396 110.659180214687,3285263.63433943</coordinates></LinearRing></outerBoundaryIs></Polygon>"
302,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>110.839539514622,3285268.29547439 111.958354965609,3285267.80353164 112.092518716701,3285267.07886128 112.159945336054,3285266.75671868 112.575536723016,3285266.11002555 113.203060713131,3285265.6222968 113.759021285572,3285264.97439977 113.893874656875,3285264.33011459 113.3303298963,3285264.09377493 111.784890920157,3285263.94624821 111.504152731097,3285263.94865616 110.522258555633,3285264.03746919 109.750228538411,3285264.04409115 108.627275783336,3285264.05372319 107.785061216273,3285264.06094729 107.295148406993,3285264.22593169 107.019236814114,3285264.79103584 107.020615840564,3285264.95180615 107.028200487315,3285265.83604285 107.312386189238,3285266.23556056 107.671582966228,3285267.19717235 108.240643745929,3285268.07659297 109.155111026892,3285268.30992235 110.839539514622,3285268.29547439</coordinates></LinearRing></outerBoundaryIs></Polygon>"
513,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>108.186028154567,3285253.52627807 109.919958810788,3285251.09967344 109.702510023024,3285250.2976279 109.349518378149,3285250.05948243 108.787351800478,3285249.98391329 107.733892764314,3285249.91255822 106.542132976057,3285250.08356275 105.913918845996,3285250.49090669 105.289841895516,3285251.38056158 105.368300785078,3285252.3445814 106.502286946692,3285253.62111152 108.186028154567,3285253.52627807</coordinates></LinearRing></outerBoundaryIs></Polygon>"
304,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>114.727536000952,3285246.95849402 117.031219702738,3285245.4916967 117.239705384185,3285245.24873539 117.230053297768,3285244.12334328 117.228674428537,3285243.96257297 117.011915489216,3285243.24091246 116.588049674872,3285242.92298356 116.091930828465,3285242.36450118 115.950872020621,3285242.28531995 115.241441264865,3285241.40710287 114.467341333453,3285241.17256901 113.695999203715,3285241.25957581 113.486134597042,3285241.34176688 112.582696716941,3285242.39459952 112.442327352881,3285242.39580347 111.675811639463,3285243.04550648 111.538200183306,3285243.36825105 111.476289217768,3285244.33347486 111.552679168759,3285245.05633924 111.701322197914,3285246.0197571 112.969472334138,3285246.57161752 114.727536000952,3285246.95849402</coordinates></LinearRing></outerBoundaryIs></Polygon>"
62,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>103.713077215827,3285231.21592887 103.919494315633,3285230.73181187 104.055037149403,3285230.16791175 104.114879033004,3285228.96153245 104.109362833318,3285228.31845124 104.032972332963,3285227.59558691 103.674463644915,3285226.7143604 103.534094079921,3285226.71556446 103.183170168602,3285226.71857462 102.693255761405,3285226.88355917 102.343710929155,3285227.04733967 101.855865170131,3285227.45347971 101.297834671917,3285227.86022182 101.023301492853,3285228.58609637 100.889137884486,3285229.31076683 101.031576059642,3285229.55071819 101.811882976675,3285230.50871751 102.447683029517,3285230.98561005 103.713077215827,3285231.21592887</coordinates></LinearRing></outerBoundaryIs></Polygon>"
415,High,OSBS_026,"<Polygon><outerBoundaryIs><LinearRing><coordinates>86.8151028713328,3285233.29027492 89.1869018611615,3285231.58171427 89.742862863699,3285230.93381607 90.2224325435236,3285229.56305365 90.4962753819418,3285228.75679366 90.8313379759202,3285226.90492458 90.7542569900397,3285226.10167517 90.3943679524236,3285225.05967875 89.7613255447359,3285224.90432749 88.6383688091883,3285224.91396143 87.1644880895037,3285224.92660615 86.1819009411847,3285224.93503607 84.8483898091363,3285224.94647682 83.7275020763045,3285225.19726671 83.2382775324513,3285225.44263727 82.6135111760814,3285226.25190826 82.1979199003545,3285226.89860247 82.1318732093205,3285227.38151556 81.7878461539513,3285228.18837794 81.0247795906616,3285229.24000882 80.686959920451,3285230.77033763 81.1191035372904,3285232.05288705 83.7249051175313,3285233.07561395 86.8151028713328,3285233.29027492</coordinates></LinearRing></outerBoundaryIs></Polygon>"
