crown_id,confidence,Plot_ID,kmlgeometry
81,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-46.3368286545156,3283980.79735726 -45.2561678945203,3283980.37444329 -45.1185396451619,3283979.5455378 -44.9767586147645,3283979.21325037 -45.0663365526125,3283977.14461287 -44.8654310705606,3283975.23909726 -45.5159042353043,3283975.24453657 -46.6729931114824,3283975.17143688 -47.1114868798177,3283974.59567543 -47.4756294582621,3283974.26761864 -48.3450035407441,3283974.02656224 -48.7022246465203,3283974.52620223 -49.3513135433896,3283974.69718112 -50.2172268195427,3283974.86997323 -50.3555469298735,3283975.61610911 -50.2694288374041,3283977.27089821 -49.6016517750104,3283979.3347005 -46.3368286545156,3283980.79735726</coordinates></LinearRing></outerBoundaryIs></Polygon>"
486,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-51.0206128656864,3283988.79714055 -48.0401019240962,3283988.32641376 -47.1393106849864,3283987.42727657 -45.5934992498951,3283986.07694346 -45.2154334086226,3283984.73637534 -45.3576082712389,3283983.2515568 -46.5303245824762,3283982.66696028 -48.9856259074295,3283983.87629829 -49.6169774867012,3283985.96198838 -50.531437264639,3283985.22663187 -52.3529014369124,3283984.6474612 -54.0259765407536,3283986.29606105 -51.0206128656864,3283988.79714055</coordinates></LinearRing></outerBoundaryIs></Polygon>"
447,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-53.0401708111167,3283980.04658557 -53.6851909341058,3283980.497782 -53.2946994889062,3283980.64311712 -52.5137166286586,3283980.93378742 -51.2137354309089,3283981.22011756 -50.9629344688728,3283980.17781499 -50.8381552723586,3283979.58236854 -50.9778457116336,3283978.39473076 -51.2485284255818,3283977.05958768 -52.0307541323127,3283976.62032694 -53.199743600213,3283976.48150217 -54.8864890540717,3283976.49560822 -55.9220009232522,3283976.80146969 -56.5632930974243,3283977.69843734 -56.4285727592651,3283978.29171365 -55.5116267018602,3283979.3242504 -53.0401708111167,3283980.04658557</coordinates></LinearRing></outerBoundaryIs></Polygon>"
498,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-44.725592903269,3283982.07494833 -42.4404162692954,3283982.01292832 -41.9929554970586,3283981.75171807 -41.9958258377155,3283981.40845052 -41.6647151256329,3283980.67618729 -41.8635354566504,3283979.30468359 -42.2778340508812,3283979.05067922 -42.8776777082239,3283979.01278358 -44.1512242469471,3283979.06634436 -44.7453270687256,3283979.71498392 -45.0025784252794,3283980.31789529 -45.1459911427228,3283981.09150052 -44.725592903269,3283982.07494833</coordinates></LinearRing></outerBoundaryIs></Polygon>"
244,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-40.5154121246887,3283979.20758805 -38.9810260979575,3283978.98020089 -38.9103958560736,3283978.464673 -39.1020402560243,3283977.95133812 -38.9208004847169,3283977.22032815 -39.1142388085136,3283976.49245106 -39.6049081940437,3283976.06743939 -40.5790713501628,3283976.07558498 -40.5790713501628,3283976.07558498 -42.1148929194314,3283976.13133857 -42.4892122625024,3283976.17738001 -43.0843917251332,3283976.69729415 -42.9619420078234,3283977.89779066 -40.5154121246887,3283979.20758805</coordinates></LinearRing></outerBoundaryIs></Polygon>"
418,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-39.0589865020593,3283983.10035133 -37.3729359525023,3283983.08625344 -36.1379339661798,3283982.90428138 -35.5834512414294,3283981.99850489 -35.4407554166974,3283981.13908292 -35.7494670001324,3283980.06887806 -36.1316791664576,3283979.17093354 -37.3717044081423,3283978.75218739 -38.569239035307,3283978.93384629 -39.3524750985671,3283979.36950978 -40.0618518519914,3283979.67582141 -40.4661043651286,3283980.62325339 -40.3432961681392,3283981.86665837 -39.0589865020593,3283983.10035133</coordinates></LinearRing></outerBoundaryIs></Polygon>"
374,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-58.1932066876325,3284010.96499637 -57.2067375689512,3284010.90965264 -57.0450172054698,3284010.57864504 -56.3499275117065,3284010.101896 -55.6587759784306,3284009.1542441 -54.6323688505217,3284008.95728584 -53.9780044388608,3284008.52797114 -53.8178592013428,3284008.00860242 -53.9067926435964,3284007.20875524 -54.0348763284273,3284006.64470339 -54.329800148902,3284005.79948532 -54.6611175169237,3284005.51969462 -55.5629855727311,3284005.85689209 -55.8962720829295,3284005.34164998 -56.2283771521179,3284004.96767875 -56.3161293115118,3284004.30910245 -56.4845448134001,3284003.8395751 -57.389169755741,3284003.84714068 -58.2099807396298,3284004.0423797 -59.0730925188982,3284004.09669181 -60.4280607042019,3284004.34349198 -60.6305065365741,3284004.72193382 -60.8333461991278,3284005.05328538 -60.9488272618037,3284005.99612291 -61.0666713660466,3284006.6564187 -61.0552498800098,3284008.02203715 -61.0532806578558,3284008.2574886 -61.005859849276,3284009.01058936 -60.754811790539,3284009.52651913 -60.4223128509475,3284009.94758052 -58.9744731882238,3284010.97153041 -58.1932066876325,3284010.96499637</coordinates></LinearRing></outerBoundaryIs></Polygon>"
155,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-59.5984251241898,3284000.28650505 -57.09329668188,3283999.88880514 -57.0149962828727,3283999.41721446 -57.0193283705739,3283998.89922126 -56.9069974847953,3283997.57966147 -56.9923867678735,3283997.20362692 -57.0813204905717,3283996.40377977 -57.5759340904187,3283996.26663559 -57.7886197283515,3283995.42072982 -58.4481046002475,3283995.23787096 -58.4900116109056,3283995.14403427 -59.1064079905627,3283995.196283 -59.8089814367122,3283994.77831666 -59.9785787255969,3283994.16751848 -60.5143118145643,3283994.03071833 -60.7598464018083,3283994.17405262 -61.1248006098904,3283994.78932152 -61.8206787805539,3283995.17189024 -62.3912296241033,3283995.78887873 -62.6332195063005,3283996.35602568 -62.2944185550441,3283997.53053167 -61.3811285171541,3283998.5589521 -59.5984251241898,3284000.28650505</coordinates></LinearRing></outerBoundaryIs></Polygon>"
423,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-54.4669416410034,3284004.15235679 -50.7587211631471,3284005.01612364 -50.5535184092587,3284004.96731401 -50.4337046705768,3284004.5424698 -50.1474446760258,3284004.35170158 -49.4926860295236,3284003.96947744 -49.3321467161877,3284003.49719909 -49.2550274060341,3284002.8843376 -49.3427791644935,3284002.22576126 -49.4724378429237,3284001.4733482 -49.7250607219758,3284000.76905703 -49.8535380505491,3284000.15791485 -50.2710321000777,3283999.40790886 -50.5604426147765,3283999.22195476 -51.3009843927575,3283999.18105408 -51.9996192342951,3283999.23399016 -52.9030631128699,3283999.38282624 -53.9306525890715,3283999.43851344 -54.6731634542812,3283999.16216154 -55.4121299828403,3283999.30962229 -55.7778719402268,3283999.83071045 -55.8538094575051,3284000.58484286 -56.1725246823626,3284001.8119415 -55.7095789583982,3284003.0795966 -55.2944475801196,3284003.54706066 -54.4669416410034,3284004.15235679</coordinates></LinearRing></outerBoundaryIs></Polygon>"
508,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-55.2488341102144,3283999.16697589 -51.3460417473107,3283998.71049505 -51.2657720880234,3283998.47435586 -51.2258341597626,3283998.33274112 -50.901605079649,3283997.7649067 -51.0269320959924,3283997.53048686 -51.5650277194218,3283997.11114454 -51.688779541757,3283997.06508586 -51.9829157940112,3283996.31404831 -51.2498560519889,3283995.46023345 -51.0885290721199,3283995.08213566 -50.9758036319981,3283993.80966623 -51.4308731161291,3283993.48381675 -52.0852385241305,3283993.91313128 -53.0717091535917,3283993.96847452 -54.6745762326755,3283994.07606633 -55.6179583941121,3283994.36651737 -55.8983112501446,3283995.26364007 -56.3016282663448,3283996.20888473 -56.1699999689008,3283997.19674917 -55.8319873673026,3283998.27707475 -55.2488341102144,3283999.16697589</coordinates></LinearRing></outerBoundaryIs></Polygon>"
364,High,OSBS_016,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-45.2412517849589,3284005.86476228 -42.1240597456344,3284004.89682454 -42.1264223314938,3284004.6142828 -42.2114173062146,3284004.28533845 -42.2564742674003,3284003.81477939 -42.1038099273574,3284002.40069536 -42.0745035182917,3284000.98764284 -42.1270419875509,3283999.62236828 -42.0119530222146,3283998.6324407 -42.0981293224031,3283998.16222548 -42.4689908670262,3283998.07113942 -43.1272940009367,3283998.02955053 -44.1165206860751,3283997.75526097 -44.8594251712784,3283997.43181813 -45.1488356410991,3283997.24586389 -45.5236350198975,3283996.68387504 -45.813045518822,3283996.49792081 -46.3910789862275,3283996.22019297 -46.8833297482925,3283996.36559005 -47.3356425106758,3283996.36937244 -48.157241776702,3283996.47043012 -48.8127884981222,3283996.75847359 -49.1409556392464,3283996.85540505 -49.6735380914179,3283997.0953267 -49.9566479147179,3283997.66281722 -49.9546789334854,3283997.89826867 -49.8681085049757,3283998.41557413 -49.7408125462243,3283998.88544544 -49.4846454776125,3284000.01354922 -49.3162302234559,3284000.48307667 -49.0220942487358,3284001.23411428 -49.0541563340812,3284002.31753481 -49.0838556456729,3284003.68349708 -48.9530156336841,3284004.57718101 -48.2476866869256,3284005.32478004 -47.2972171383444,3284005.88195483 -45.2412517849589,3284005.86476228</coordinates></LinearRing></outerBoundaryIs></Polygon>"
