crown_id,confidence,Plot_ID,kmlgeometry
436,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>36.7866446088301,3285014.90625257 37.2179380767629,3285012.14886111 37.2090291925124,3285011.10699542 36.9975532901008,3285009.17376885 36.8650539962109,3285008.87720416 36.6051462061005,3285008.87942662 35.9553767314646,3285008.88498278 35.1756533595617,3285008.89165022 34.2685215650126,3285009.19710488 33.5582297667279,3285009.72414965 33.043505231617,3285010.32394654 32.7899612537003,3285011.07035886 32.7956886576721,3285011.74012966 32.9307335405028,3285012.33437021 33.3307771092514,3285013.52174005 33.7276387343882,3285014.33701501 35.0978812458343,3285014.99511764 36.7866446088301,3285014.90625257</coordinates></LinearRing></outerBoundaryIs></Polygon>"
312,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>40.7993050320074,3285013.0113308 41.0560311056906,3285012.63701356 41.1108268612297,3285011.44575434 40.8381926444126,3285009.95959715 40.7088750883704,3285010.03512731 40.1890595664736,3285010.03957204 39.4743132243748,3285010.0456836 38.8895207610913,3285010.05068399 38.4353185185464,3285010.12899218 38.0467295655399,3285010.28116376 37.9830253132386,3285010.43055733 37.8581621916965,3285011.02702036 37.863252947689,3285011.62237218 38.0620018017944,3285012.06721922 38.588180630235,3285012.80696416 39.2404952171491,3285013.09908405 40.7993050320074,3285013.0113308</coordinates></LinearRing></outerBoundaryIs></Polygon>"
125,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>36.7727139698691,3285005.67774376 38.0735259732464,3285005.81546954 38.0690715810051,3285005.2945367 38.0002765602549,3285004.84857845 37.9333905620733,3285004.62587712 37.984368012927,3285002.98810403 37.9824589877971,3285002.7648471 37.9098459004308,3285001.87237499 37.4550069839461,3285001.87626424 36.8695777432295,3285001.80684575 36.2198078570655,3285001.81240188 35.8324913482647,3285002.11341149 35.2515166238882,3285002.56492592 34.4781564621371,3285003.31578317 34.2851346208481,3285003.54070698 33.9016364385025,3285004.28823051 33.8436595316743,3285005.10739489 33.8474777504453,3285005.55390876 34.5017019807128,3285006.06928532 35.7362642979715,3285006.0587285 36.7727139698691,3285005.67774376</coordinates></LinearRing></outerBoundaryIs></Polygon>"
216,Medium,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>41.7287802674109,3285007.71924964 41.9638717594789,3285004.81468723 41.8950768938521,3285004.36872895 41.6338963665767,3285004.22211333 41.0484672790626,3285004.15269463 40.4649471621378,3285004.30653288 39.9483130201697,3285004.68307251 39.4966558795422,3285005.05905656 38.9819308115402,3285005.65885315 38.9233172078384,3285006.40359852 39.0589981502853,3285007.07225811 39.1290657891659,3285007.66705433 39.3921552723041,3285008.03692682 40.7573075875989,3285008.09967832 41.7287802674109,3285007.71924964</coordinates></LinearRing></outerBoundaryIs></Polygon>"
576,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>38.9457661835477,3284990.03003482 39.9032412400702,3284988.01238858 39.6376060228795,3284987.34484018 39.2451982725179,3284987.05049784 38.1354973196867,3284986.46459122 37.6118626578827,3284986.0225222 36.765251579287,3284985.80648817 35.8555724374019,3284985.81426674 34.8146664144588,3284985.67431867 33.8431920025614,3284986.05474791 33.5214884374291,3284986.42962092 32.9424220762448,3284987.10439237 33.1449897439452,3284987.99575318 33.9323509569513,3284988.88211334 34.9114614314167,3284989.39471182 36.6078648390248,3284990.19887453 38.9457661835477,3284990.03003482</coordinates></LinearRing></outerBoundaryIs></Polygon>"
362,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>42.9412558119511,3284986.12580183 42.9871437635738,3284983.89267704 42.4647818014491,3284983.59944574 41.8774427161552,3284983.30677004 41.4875801446033,3284983.31010352 41.0340131123667,3284983.46283055 40.8416271004826,3284983.76217321 40.5855366494507,3284984.2109094 40.2638328108005,3284984.58578221 40.2682870670687,3284985.10671503 40.5969904124504,3284985.55045094 41.5761008436093,3284986.06304999 42.9412558119511,3284986.12580183</coordinates></LinearRing></outerBoundaryIs></Polygon>"
494,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>52.9062896083342,3284988.79430547 53.8076974417781,3284987.81908163 54.1217668549507,3284986.55118154 54.1765642489772,3284985.35992247 54.0351579339476,3284984.02149197 53.5134325191029,3284983.80267914 52.4699816238135,3284983.36505354 52.2081645230646,3284983.1440187 51.6208256870741,3284982.8513425 50.580555891851,3284982.78581194 49.9314211796736,3284982.86578622 49.217945642944,3284983.02073505 48.6407869765535,3284983.91876257 48.5789912202163,3284984.29141298 48.00119640294,3284985.11502157 47.9444908493315,3284986.08302377 48.4069656184292,3284986.97216265 49.1280760604423,3284987.71024145 49.9147997298278,3284988.52218373 50.567751639057,3284988.88872328 51.7392474859371,3284989.10198072 52.9062896083342,3284988.79430547</coordinates></LinearRing></outerBoundaryIs></Polygon>"
111,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>61.8475036886521,3285000.9234703 63.907682304678,3284998.67312638 63.9694784668391,3284998.30047606 64.0268214651733,3284997.40689293 64.1535946534714,3284997.03368716 64.1465968249831,3284996.21507846 64.0109172885423,3284995.54641861 63.8108968798188,3284994.95273319 62.8942206260981,3284994.14190088 61.7838854999864,3284993.48157299 61.456455602136,3284993.18667443 60.7404358420172,3284993.04394665 60.0250522561255,3284992.97563788 58.9204426378128,3284992.98508102 58.1394457895076,3284992.84290889 57.6202657002723,3284992.92177177 56.9736763969995,3284993.29942155 56.8513568965718,3284994.19356021 56.7245839125826,3284994.56676607 56.7315822797827,3284995.38537478 56.8080111707095,3284996.72436081 56.8806227637106,3284997.616833 57.015030281269,3284998.13665482 57.346913645335,3284998.95248607 58.3922715231893,3284999.61336901 59.2414258930949,3285000.12708054 59.8306722178822,3285000.64301404 60.874757408048,3285001.15505925 61.8475036886521,3285000.9234703</coordinates></LinearRing></outerBoundaryIs></Polygon>"
527,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>31.1710706467857,3285034.5278953 31.8170203005429,3285034.07582494 32.1387223699712,3285033.70095182 32.1342676558997,3285033.18001896 32.1298129424104,3285032.6590861 31.9941318264464,3285031.99042656 31.7985649958719,3285031.91767452 31.2137736639124,3285031.92267534 30.6289823338157,3285031.9276762 29.979850590229,3285032.00765172 29.3950592604233,3285032.01265264 29.1370612264727,3285032.23813222 28.8166320284363,3285032.76184339 28.626792886178,3285033.35886223 28.6331569974427,3285034.10305203 28.8975190730998,3285034.62176225 29.2255851062946,3285034.99107884 30.6557110364083,3285035.05327337 31.1710706467857,3285034.5278953</coordinates></LinearRing></outerBoundaryIs></Polygon>"
523,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>38.0229066131869,3285037.89282725 38.8026279576588,3285037.88615996 38.9274907669751,3285037.2896969 40.0913458249997,3285036.60992526 40.1467775854981,3285035.49308497 39.6237815537606,3285035.12543487 38.8396056141937,3285034.61116924 37.7999768488808,3285034.62005897 37.089050202514,3285035.07268459 36.5106226365315,3285035.82187495 35.8678547246382,3285036.64603993 35.9398315086146,3285037.46409309 36.139216387237,3285037.98335909 36.9208468010766,3285038.1999486 38.0229066131869,3285037.89282725</coordinates></LinearRing></outerBoundaryIs></Polygon>"
53,High,OSBS_043,"<Polygon><outerBoundaryIs><LinearRing><coordinates>33.3020072176587,3285025.35546893 35.7666730705532,3285024.81342219 36.0246714103851,3285024.58794277 36.0858301107655,3285024.14087328 36.0176714533009,3285023.76933401 35.8813541263225,3285023.02625546 35.5520152611425,3285022.50810071 35.3545392017113,3285022.21209167 34.957041585003,3285021.32239767 34.7602018560865,3285021.10080761 34.0448198380182,3285021.03250055 32.7446459097555,3285020.96919426 32.2904441490537,3285021.04750272 31.5119943960453,3285021.20300839 31.0590654347325,3285021.43015486 31.0654293562984,3285022.17434465 31.0737024563714,3285023.14179138 31.1437704592827,3285023.73658757 31.5387227467727,3285024.32860552 32.2598320387769,3285025.06668323 33.3020072176587,3285025.35546893</coordinates></LinearRing></outerBoundaryIs></Polygon>"
