crown_id,confidence,Plot_ID,kmlgeometry
250,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-65.8249932598555,3285105.4090252 -64.7220742283389,3285106.08498658 -64.021994547802,3285106.3074613 -63.717909547966,3285106.87602722 -63.4177357389126,3285106.98769147 -62.7186339265318,3285107.09594084 -61.6215818906203,3285107.08654999 -60.9244356350973,3285106.96634863 -60.9273689309484,3285106.62367237 -61.0339453003835,3285105.82494812 -61.3380301888101,3285105.25638213 -61.740869358182,3285104.80289527 -62.1437085586949,3285104.34940843 -62.7440562918782,3285104.12607988 -63.3502707805019,3285103.21739883 -63.8518643527641,3285102.87899119 -64.8491847638506,3285102.88752851 -65.5394865646376,3285103.80730806 -65.6294404724613,3285104.95041602 -65.8249932598555,3285105.4090252</coordinates></LinearRing></outerBoundaryIs></Polygon>"
567,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-59.3825012906455,3285112.32213801 -58.0869636038551,3285112.1968147 -58.0908745565685,3285111.73991301 -58.0977187225362,3285110.94033506 -58.3050045756972,3285110.02823905 -58.3147819709266,3285108.88598483 -58.9141516357195,3285108.7768815 -59.61129779357,3285108.89708274 -60.6076398966252,3285109.01984512 -60.9019470245112,3285109.59353333 -60.597862266819,3285110.16209933 -60.3944872725406,3285110.61729362 -60.490308194072,3285111.07504901 -60.3837318972219,3285111.87377327 -59.3825012906455,3285112.32213801</coordinates></LinearRing></outerBoundaryIs></Polygon>"
305,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-55.1478010797873,3285106.00303204 -55.171266015037,3285103.26162196 -55.4724175381707,3285103.03573207 -55.876234250667,3285102.46801959 -56.2829841515049,3285101.55763086 -56.874532401911,3285102.36233077 -57.1619958281517,3285103.73559682 -57.0573751715128,3285104.30587025 -57.0427092945902,3285106.01925156 -56.7425355383311,3285106.13091598 -55.1478010797873,3285106.00303204</coordinates></LinearRing></outerBoundaryIs></Polygon>"
86,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-52.1147783529013,3285110.77489056 -52.2448183164815,3285107.23475616 -52.3465056723217,3285107.00715895 -52.7464113608003,3285106.89634804 -53.2470267477329,3285106.67216536 -53.9461284765857,3285106.56391539 -54.5445205114665,3285106.56903725 -55.1429125493742,3285106.57415914 -55.7413045853609,3285106.57928106 -56.1382771789795,3285106.81114653 -56.7347137586912,3285107.04471934 -57.0280434107408,3285107.73263287 -57.1199535919586,3285108.6472899 -56.9116900889785,3285109.67361136 -56.4052084321156,3285110.5831464 -54.0096857484314,3285110.79110959 -52.1147783529013,3285110.77489056</coordinates></LinearRing></outerBoundaryIs></Polygon>"
603,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-53.0025969019043,3285123.57667407 -52.7307765741716,3285120.37580134 -52.3347820910858,3285120.02971056 -52.1431397601264,3285119.11419993 -52.5430450202548,3285119.00338902 -53.142414078,3285118.8942854 -54.0409788414254,3285118.78774273 -54.938565914752,3285118.79542556 -55.6357114791172,3285118.91562656 -55.9290408547386,3285119.60354008 -55.8244203755748,3285120.17381353 -55.7168667542282,3285121.08676325 -55.7002455568872,3285123.02859544 -55.5995359799126,3285123.1419672 -55.3912728289142,3285124.16828869 -53.4963676952757,3285124.15206937 -53.0025969019043,3285123.57667407</coordinates></LinearRing></outerBoundaryIs></Polygon>"
384,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-51.277825178171,3285126.98892507 -51.1028033230104,3285124.13158227 -51.3042223656666,3285123.90483866 -51.9026134706219,3285123.9099604 -52.6994905906031,3285124.03101486 -53.295926302264,3285124.26458752 -53.892361992388,3285124.49816021 -53.8894288928132,3285124.84083648 -53.8845403928426,3285125.41196359 -53.8786741918302,3285126.09731613 -53.074953383184,3285126.77583954 -52.1734562212368,3285127.22505854 -51.277825178171,3285126.98892507</coordinates></LinearRing></outerBoundaryIs></Polygon>"
124,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-47.6972559238784,3285125.81594107 -47.7109428396216,3285124.21678517 -47.1213504304178,3285123.18363486 -47.9201829190133,3285123.07623813 -48.8177696353523,3285123.08392048 -49.6146468402003,3285123.20497471 -50.5102782199392,3285123.44110804 -50.7058312613517,3285123.89971696 -50.6989875910222,3285124.69929491 -50.4926802463597,3285125.49716564 -50.0878869331209,3285126.17910372 -48.891104971699,3285126.16886047 -47.6972559238784,3285125.81594107</coordinates></LinearRing></outerBoundaryIs></Polygon>"
317,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-49.2206076715956,3285122.63043319 -48.9399874015362,3285120.45758938 -48.9419426970999,3285120.22913854 -49.4445127227227,3285119.77650485 -49.8434402713901,3285119.77991927 -50.5386304896092,3285120.12857081 -50.8339154733112,3285120.58803333 -51.3276865133666,3285121.16342853 -51.3208428054932,3285121.96300649 -50.7175632640719,3285122.52901189 -49.2206076715956,3285122.63043319</coordinates></LinearRing></outerBoundaryIs></Polygon>"
457,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-43.8057420994155,3285114.3592562 -43.396060880681,3285115.61232162 -43.3002393108909,3285115.15456639 -43.3031720757717,3285114.81189013 -43.2083280822844,3285114.23990949 -43.1193495926564,3285112.98257633 -43.0313486600062,3285111.61101776 -43.5368515781011,3285110.81570756 -43.939689813531,3285110.36222008 -44.6407464023214,3285110.02551871 -45.7397533274489,3285109.80645706 -46.2354803545168,3285110.15340116 -46.8270288273925,3285110.95810055 -47.1174260879052,3285111.98869006 -47.4078232934116,3285113.01927959 -47.2024936330854,3285113.70292494 -46.8886334389099,3285115.4137455 -46.5835719294846,3285116.09653729 -45.685007044347,3285116.20308056 -43.9934748223168,3285115.73166834 -43.8057420994155,3285114.3592562</coordinates></LinearRing></outerBoundaryIs></Polygon>"
577,High,OSBS_029,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-39.1290942134801,3285113.06266066 -38.8611797073972,3285109.40488676 -38.9667769352673,3285108.72038776 -39.4693470382481,3285108.26775364 -40.2711131571559,3285107.81768008 -41.1726113380864,3285107.36846011 -42.0721544448752,3285107.14769105 -42.8651225244976,3285107.72564644 -42.8573018736206,3285108.63944979 -42.8436157297692,3285110.23860565 -42.7360631103511,3285111.15155546 -42.4280690196319,3285112.17702361 -41.5207057470107,3285113.31159598 -39.1290942134801,3285113.06266066</coordinates></LinearRing></outerBoundaryIs></Polygon>"
