crown_id,confidence,Plot_ID,kmlgeometry
89,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>80.5400924929418,3284945.01491426 84.6986551973387,3284944.7216328 84.6964454588015,3284944.46404576 84.8022695652908,3284943.69031996 84.85297189228,3284943.04587002 85.010050804296,3284941.69209105 84.6109397637192,3284941.05149988 83.8788881201763,3284940.92897689 82.9781564342557,3284940.80790101 81.4616935478989,3284941.01411496 80.3343977553304,3284940.70177847 79.1563998771599,3284941.03389205 78.9392277173465,3284941.93737619 79.1161947232322,3284942.90188046 79.8014115006663,3284944.11963042 80.5400924929418,3284945.01491426</coordinates></LinearRing></outerBoundaryIs></Polygon>"
60,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>91.6520966880489,3284949.04128591 92.5930349233095,3284947.29437416 92.975021279708,3284945.93866608 93.132101115305,3284944.58488724 91.6056954988744,3284943.63195818 89.8086519874632,3284943.90497933 88.7447647530353,3284944.42931755 88.3021328796749,3284945.27033403 88.0298382689944,3284946.30309382 88.0397817553021,3284947.46223549 88.5028528120019,3284949.00389908 91.6520966880489,3284949.04128591</coordinates></LinearRing></outerBoundaryIs></Polygon>"
236,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>96.0531253383378,3284944.23782402 99.9305552486912,3284943.94695969 99.7546947558294,3284943.11124865 98.904114244855,3284942.28132489 98.4509867844754,3284941.89880256 97.7701908213203,3284941.19622556 96.8099184877938,3284940.68925031 95.7421640441171,3284940.76281054 94.6777238686918,3284941.22275141 94.970457104966,3284942.57267186 96.0531253383378,3284944.23782402</coordinates></LinearRing></outerBoundaryIs></Polygon>"
210,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>97.728991918324,3284949.50437191 99.0045291087008,3284947.43258325 98.9945867583156,3284946.2734416 98.8181738705025,3284945.37333382 98.0855703392299,3284945.18641315 96.904258289258,3284945.13214432 96.4561021749978,3284945.32919289 96.0663822024944,3284945.78334621 96.0713535280665,3284946.36291704 96.1926447243313,3284947.39230059 96.0383264244301,3284949.06806318 96.3266403808957,3284949.90280959 97.728991918324,3284949.50437191</coordinates></LinearRing></outerBoundaryIs></Polygon>"
113,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>98.6458547755028,3284958.06190662 99.1948641533963,3284956.51156164 99.1887882640585,3284955.80319729 99.0167943437118,3284955.41826357 98.0025060993503,3284955.16935755 97.3856705749058,3284955.36785293 96.6608008160256,3284956.082487 97.0130742883775,3284957.81830577 98.6458547755028,3284958.06190662</coordinates></LinearRing></outerBoundaryIs></Polygon>"
243,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>92.7674731289735,3284961.07479834 93.8804044940625,3284959.71282028 93.9311072268174,3284959.06837038 93.9773908976931,3284957.90874641 93.80484443967,3284957.459416 92.9046666002832,3284957.40273611 92.341295903374,3284957.27876568 91.9515765312826,3284957.73291917 91.7288797611254,3284957.99243546 91.1148064960726,3284958.512915 91.0078773365822,3284959.15784723 90.9560699675931,3284959.67350363 90.9599367796327,3284960.12428095 90.9615939849755,3284960.31747123 91.361808815971,3284961.08685613 92.7674731289735,3284961.07479834</coordinates></LinearRing></outerBoundaryIs></Polygon>"
70,Medium,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>91.8319422019995,3284956.89672592 94.8681782504427,3284956.87068147 94.8036659733625,3284955.90521238 94.8009040795732,3284955.58322858 94.8554735452053,3284955.38955601 94.9601934589446,3284954.48703678 94.8422164670192,3284953.84403379 94.7799136950634,3284953.13615173 94.328996037133,3284953.0112166 93.706084219797,3284952.50134784 93.6476480658166,3284952.2442431 93.0297076689312,3284952.31394521 91.5656060532783,3284952.06889821 90.7778810011805,3284952.01125387 90.3286204568576,3284952.07950917 89.0916348604951,3284952.09012026 88.6412695003673,3284952.02958211 87.8557540952461,3284952.22952501 87.1810346846469,3284952.23531301 86.3415024060523,3284952.69332538 86.1783468377544,3284953.33874 86.1298542229924,3284954.24077698 86.2456220043241,3284954.62619286 86.5857437676168,3284954.94528263 87.0973074344802,3284955.58490919 87.4953130073845,3284956.09670693 88.0592362418538,3284956.28507388 88.2896667948808,3284956.92711216 90.1456967970007,3284956.97559218 91.8319422019995,3284956.89672592</coordinates></LinearRing></outerBoundaryIs></Polygon>"
347,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>113.519286158378,3284948.27411705 115.801383395738,3284945.54968323 115.800278884126,3284945.42088972 115.906657374639,3284944.71156102 115.845460423967,3284944.13247241 115.003165125963,3284944.2684988 114.325683958479,3284943.95230137 113.594185165013,3284943.89417321 112.191280143394,3284944.22821211 111.405763822026,3284944.42815332 110.566782303446,3284944.95056059 110.065713042219,3284945.53447136 109.902003706957,3284946.11548883 109.123667382344,3284947.15258805 109.073515987024,3284947.8614346 110.211855937843,3284949.4617091 111.621939895733,3284949.96482777 113.519286158378,3284948.27411705</coordinates></LinearRing></outerBoundaryIs></Polygon>"
593,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>108.388747222954,3284940.13912827 108.948804803076,3284939.87671899 108.935549746908,3284938.33119684 108.920637815492,3284936.59248442 108.693521862326,3284936.3368263 107.904691238364,3284936.1503872 106.216233437008,3284935.97166392 105.602158272057,3284936.4921426 105.162286395207,3284937.65514215 104.887228440028,3284938.36591769 105.630878545751,3284939.84077395 108.388747222954,3284940.13912827</coordinates></LinearRing></outerBoundaryIs></Polygon>"
544,High,OSBS_044,"<Polygon><outerBoundaryIs><LinearRing><coordinates>112.613479705527,3284941.00451664 112.996020981576,3284939.71320608 113.040649980598,3284938.36039201 112.91715119686,3284937.0734213 112.579791054712,3284937.07631452 112.019180976902,3284937.27432686 111.004339157313,3284936.96102287 110.668083576311,3284937.09270967 109.489532233914,3284937.36042327 109.492845977074,3284937.74680381 109.33355487301,3284938.84299533 109.336316331639,3284939.16497911 109.403036550619,3284940.38803526 109.631256989727,3284940.77248691 110.756895001163,3284940.89163607 112.613479705527,3284941.00451664</coordinates></LinearRing></outerBoundaryIs></Polygon>"
